UserID,MovieTitle,Genre,WatchTime_Mins,UserRating,SubscriptionType
U-5166,Breaking Bad,Crime,56,2.2,Premium
U-3388,Interstellar,Sci-Fi,69,,Basic
U-7393,Money Heist,Crime,179,3.1,Standard
U-4904,Stranger Things,Sci-Fi,121,,Standard
U-4807,The Matrix,Sci-Fi,175,2.2,Basic
U-3576,The Matrix,Sci-Fi,104,3.3,Basic
U-3029,Inception,Sci-Fi,157,,Standard
U-6114,The Dark Knight,Action,129,3.0,Standard
U-6234,Game of Thrones,Fantasy,131,3.1,Basic
U-6283,The Dark Knight,Action,146,4.7,Premium
U-4002,Inception,Sci-Fi,15,,Basic
U-8088,Stranger Things,Sci-Fi,49,1.0,Basic
U-1775,Inception,Sci-Fi,19,5.0,Basic
U-8657,Stranger Things,Sci-Fi,89,2.1,Basic
U-5042,Narcos,Crime,159,4.5,Basic
U-8209,Interstellar,Sci-Fi,60,,Premium
U-7372,Friends,Comedy,62,4.9,Standard
U-4524,Interstellar,Sci-Fi,118,2.9,Premium
U-8264,Money Heist,Crime,151,,Premium
U-7837,The Matrix,Sci-Fi,92,3.1,Premium
U-6807,Inception,Sci-Fi,152,1.6,Standard
U-2258,The Matrix,Sci-Fi,162,,Basic
U-6770,Interstellar,Sci-Fi,51,4.8,Basic
U-7891,Stranger Things,Sci-Fi,140,3.9,Basic
U-8532,Interstellar,Sci-Fi,153,,Premium
U-9822,The Matrix,Sci-Fi,138,1.9,Premium
U-3739,The Matrix,Sci-Fi,123,4.2,Premium
U-8691,Inception,Sci-Fi,33,3.0,Basic
U-3455,Interstellar,Sci-Fi,172,,Basic
U-5917,The Matrix,Sci-Fi,152,1.3,Standard
U-5074,The Dark Knight,Action,138,,Basic
U-8910,Breaking Bad,Crime,132,3.4,Basic
U-2742,Money Heist,Crime,16,1.2,Standard
U-3765,Stranger Things,Sci-Fi,63,4.1,Standard
U-6160,The Matrix,Sci-Fi,103,3.4,Standard
U-3776,Money Heist,Crime,180,,Standard
U-7669,Friends,Comedy,76,3.1,Basic
U-5726,Stranger Things,Sci-Fi,135,1.8,Basic
U-7117,Narcos,Crime,71,,Basic
U-7648,Game of Thrones,Fantasy,154,1.3,Basic
U-4359,Narcos,Crime,142,3.9,Standard
U-3503,Game of Thrones,Fantasy,82,3.2,Basic
U-9583,The Matrix,Sci-Fi,90,,Basic
U-3562,Inception,Sci-Fi,168,1.5,Basic
U-5837,Interstellar,Sci-Fi,140,2.9,Basic
U-9732,Narcos,Crime,127,2.4,Standard
U-3881,Inception,Sci-Fi,129,,Basic
U-8258,Interstellar,Sci-Fi,110,,Basic
U-5081,The Dark Knight,Action,118,3.6,Standard
U-7304,Inception,Sci-Fi,133,4.0,Basic
U-9762,Stranger Things,Sci-Fi,160,4.8,Standard
U-8449,The Matrix,Sci-Fi,119,4.4,Standard
U-4729,Money Heist,Crime,166,3.9,Standard
U-6808,The Dark Knight,Action,168,1.8,Premium
U-2976,Narcos,Crime,81,3.8,Basic
U-9284,Breaking Bad,Crime,124,3.8,Basic
U-8581,The Matrix,Sci-Fi,30,4.9,Basic
U-7707,Stranger Things,Sci-Fi,126,3.3,Standard
U-4164,Stranger Things,Sci-Fi,167,3.2,Standard
U-2623,Interstellar,Sci-Fi,172,2.0,Basic
U-3007,Narcos,Crime,24,2.6,Premium
U-5351,Interstellar,Sci-Fi,138,2.9,Standard
U-1440,Interstellar,Sci-Fi,67,4.9,Standard
U-4093,Money Heist,Crime,30,2.7,Standard
U-3579,Breaking Bad,Crime,118,2.4,Basic
U-6123,Stranger Things,Sci-Fi,63,3.2,Basic
U-2449,Game of Thrones,Fantasy,145,,Basic
U-9322,Narcos,Crime,112,2.2,Basic
U-3322,Stranger Things,Sci-Fi,60,3.6,Premium
U-8091,Money Heist,Crime,128,4.0,Basic
U-8212,Breaking Bad,Crime,45,3.8,Basic
U-3680,Interstellar,Sci-Fi,88,4.0,Basic
U-8947,The Dark Knight,Action,77,,Standard
U-1250,Friends,Comedy,100,1.0,Basic
U-2137,Money Heist,Crime,61,3.4,Premium
U-6739,The Matrix,Sci-Fi,52,1.4,Premium
U-6828,The Dark Knight,Action,163,4.1,Standard
U-6480,Breaking Bad,Crime,120,,Premium
U-2213,Breaking Bad,Crime,122,3.8,Basic
U-6315,Inception,Sci-Fi,82,,Standard
U-7870,Stranger Things,Sci-Fi,55,1.3,Standard
U-7665,Stranger Things,Sci-Fi,161,2.2,Basic
U-1159,Interstellar,Sci-Fi,133,3.2,Basic
U-1494,Game of Thrones,Fantasy,154,,Standard
U-7223,The Dark Knight,Action,11,,Basic
U-5132,Breaking Bad,Crime,158,,Basic
U-7100,The Matrix,Sci-Fi,8,4.5,Standard
U-6737,The Dark Knight,Action,178,4.4,Basic
U-1276,The Dark Knight,Action,123,3.3,Basic
U-7672,Friends,Comedy,173,,Basic
U-3064,The Dark Knight,Action,17,1.6,Basic
U-1954,Money Heist,Crime,116,1.3,Basic
U-6737,Breaking Bad,Crime,100,1.5,Standard
U-1918,Money Heist,Crime,5,,Standard
U-6575,Narcos,Crime,95,1.0,Standard
U-8529,Game of Thrones,Fantasy,94,3.7,Standard
U-7281,Stranger Things,Sci-Fi,133,2.4,Standard
U-3727,Game of Thrones,Fantasy,45,3.3,Premium
U-6146,Interstellar,Sci-Fi,10,3.1,Basic
U-5671,Friends,Comedy,116,3.4,Basic
U-4138,The Matrix,Sci-Fi,37,2.5,Basic
U-9403,Narcos,Crime,57,1.2,Basic
U-4210,Money Heist,Crime,63,3.1,Premium
U-1689,Money Heist,Crime,151,4.6,Basic
U-5800,Interstellar,Sci-Fi,15,,Standard
U-5829,The Dark Knight,Action,136,1.1,Basic
U-3757,Narcos,Crime,78,2.7,Standard
U-6987,Breaking Bad,Crime,72,4.0,Standard
U-7244,Inception,Sci-Fi,139,,Standard
U-6165,Inception,Sci-Fi,69,1.7,Basic
U-7945,Breaking Bad,Crime,47,2.3,Premium
U-4922,Inception,Sci-Fi,16,,Basic
U-5192,Friends,Comedy,38,4.9,Basic
U-5589,The Matrix,Sci-Fi,38,1.6,Premium
U-4202,Friends,Comedy,166,1.3,Basic
U-3220,Interstellar,Sci-Fi,45,2.6,Basic
U-7087,Game of Thrones,Fantasy,120,3.3,Standard
U-8379,Money Heist,Crime,164,1.5,Basic
U-5008,Game of Thrones,Fantasy,86,2.0,Basic
U-6609,The Dark Knight,Action,48,1.6,Basic
U-4633,Inception,Sci-Fi,89,1.9,Basic
U-3146,Inception,Sci-Fi,34,,Basic
U-9830,The Matrix,Sci-Fi,69,,Basic
U-5673,Money Heist,Crime,150,,Premium
U-5057,Friends,Comedy,154,1.2,Premium
U-6922,Narcos,Crime,22,,Premium
U-7794,Friends,Comedy,152,2.5,Standard
U-1446,Stranger Things,Sci-Fi,46,1.5,Premium
U-6892,Money Heist,Crime,86,4.4,Standard
U-2610,Money Heist,Crime,12,4.9,Basic
U-8341,Breaking Bad,Crime,57,3.2,Basic
U-2201,Stranger Things,Sci-Fi,33,1.2,Standard
U-3990,Breaking Bad,Crime,175,2.4,Basic
U-8107,The Dark Knight,Action,136,,Basic
U-4632,Breaking Bad,Crime,147,3.1,Basic
U-6061,Game of Thrones,Fantasy,64,,Premium
U-2700,Stranger Things,Sci-Fi,92,2.2,Basic
U-4582,The Dark Knight,Action,138,1.2,Premium
U-8059,Friends,Comedy,115,,Basic
U-8803,The Matrix,Sci-Fi,14,2.8,Standard
U-8064,The Matrix,Sci-Fi,99,2.4,Standard
U-9469,Money Heist,Crime,127,4.4,Standard
U-8063,Friends,Comedy,19,1.2,Basic
U-2808,Narcos,Crime,168,2.0,Premium
U-6094,The Matrix,Sci-Fi,32,4.6,Basic
U-4005,The Matrix,Sci-Fi,171,,Basic
U-5129,Breaking Bad,Crime,78,2.7,Basic
U-5768,Friends,Comedy,43,3.4,Basic
U-2220,Narcos,Crime,22,4.6,Standard
U-5679,The Matrix,Sci-Fi,30,3.1,Standard
U-4318,Narcos,Crime,158,1.8,Basic
U-5453,The Dark Knight,Action,180,3.6,Basic
U-4457,Game of Thrones,Fantasy,175,3.4,Basic
U-4424,Friends,Comedy,85,2.7,Premium
U-7797,The Matrix,Sci-Fi,16,1.5,Standard
U-6845,Narcos,Crime,141,1.3,Basic
U-6744,Breaking Bad,Crime,124,2.5,Premium
U-7545,Money Heist,Crime,25,4.4,Standard
U-1188,Game of Thrones,Fantasy,40,3.5,Standard
U-7417,Breaking Bad,Crime,171,2.8,Basic
U-7869,Narcos,Crime,89,,Basic
U-4324,Friends,Comedy,12,,Basic
U-1105,Narcos,Crime,31,1.5,Basic
U-6490,The Dark Knight,Action,52,2.0,Premium
U-2276,Game of Thrones,Fantasy,119,2.1,Standard
U-6811,Game of Thrones,Fantasy,173,2.5,Basic
U-8108,Stranger Things,Sci-Fi,98,,Basic
U-3018,Breaking Bad,Crime,148,2.5,Standard
U-1390,Stranger Things,Sci-Fi,65,1.9,Standard
U-3512,Money Heist,Crime,105,4.3,Basic
U-6491,Money Heist,Crime,70,4.0,Basic
U-7557,The Dark Knight,Action,177,3.0,Basic
U-4650,Friends,Comedy,119,2.7,Standard
U-7812,Game of Thrones,Fantasy,125,3.5,Premium
U-1745,Game of Thrones,Fantasy,79,2.1,Basic
U-3507,Interstellar,Sci-Fi,112,3.8,Standard
U-6122,The Matrix,Sci-Fi,55,4.1,Basic
U-5439,The Dark Knight,Action,141,1.8,Basic
U-8927,Friends,Comedy,65,2.4,Basic
U-1870,The Matrix,Sci-Fi,153,2.0,Basic
U-1973,Breaking Bad,Crime,54,4.0,Premium
U-9107,Interstellar,Sci-Fi,13,2.4,Basic
U-7977,The Matrix,Sci-Fi,51,3.9,Standard
U-9561,Friends,Comedy,61,4.3,Standard
U-1878,Inception,Sci-Fi,90,,Premium
U-9809,Money Heist,Crime,60,,Standard
U-8021,Friends,Comedy,88,1.9,Standard
U-5177,The Dark Knight,Action,122,,Basic
U-9260,Interstellar,Sci-Fi,175,,Basic
U-7316,The Matrix,Sci-Fi,125,2.4,Premium
U-6831,The Dark Knight,Action,160,,Basic
U-2052,Stranger Things,Sci-Fi,178,,Basic
U-1670,The Matrix,Sci-Fi,164,,Standard
U-9831,The Matrix,Sci-Fi,39,2.2,Basic
U-7380,Inception,Sci-Fi,90,3.4,Standard
U-5707,Interstellar,Sci-Fi,13,2.8,Standard
U-2137,The Matrix,Sci-Fi,103,3.8,Premium
U-9266,Game of Thrones,Fantasy,145,,Basic
U-6706,Money Heist,Crime,115,,Standard
U-9698,Inception,Sci-Fi,123,2.0,Basic
U-1962,Friends,Comedy,136,3.6,Standard
U-9525,Interstellar,Sci-Fi,168,,Premium
U-1622,The Matrix,Sci-Fi,92,3.9,Basic
U-9737,Breaking Bad,Crime,54,4.4,Standard
U-3918,Breaking Bad,Crime,162,3.1,Basic
U-6840,The Matrix,Sci-Fi,137,1.3,Basic
U-8006,Game of Thrones,Fantasy,47,2.8,Standard
U-1183,Stranger Things,Sci-Fi,151,3.4,Standard
U-6569,Game of Thrones,Fantasy,152,,Basic
U-5988,Interstellar,Sci-Fi,50,3.8,Basic
U-9313,Money Heist,Crime,98,,Basic
U-6493,The Matrix,Sci-Fi,168,1.6,Basic
U-8501,Breaking Bad,Crime,56,,Basic
U-9704,The Dark Knight,Action,173,1.6,Premium
U-3015,The Matrix,Sci-Fi,28,1.2,Standard
U-1983,The Dark Knight,Action,23,4.1,Basic
U-5353,Game of Thrones,Fantasy,76,3.2,Premium
U-2790,Game of Thrones,Fantasy,16,,Premium
U-5110,Interstellar,Sci-Fi,85,1.0,Basic
U-5396,Narcos,Crime,165,,Premium
U-2409,Interstellar,Sci-Fi,136,1.1,Standard
U-2718,Inception,Sci-Fi,50,1.7,Basic
U-2698,Stranger Things,Sci-Fi,141,3.9,Basic
U-3860,Money Heist,Crime,5,4.1,Basic
U-1782,Friends,Comedy,137,1.6,Standard
U-5011,Narcos,Crime,112,4.3,Basic
U-8913,Money Heist,Crime,73,3.0,Premium
U-1774,Game of Thrones,Fantasy,162,,Standard
U-7272,Breaking Bad,Crime,176,1.6,Basic
U-1997,The Dark Knight,Action,70,4.2,Premium
U-1151,The Matrix,Sci-Fi,35,2.5,Basic
U-4469,Money Heist,Crime,108,3.4,Standard
U-1600,Narcos,Crime,84,2.4,Basic
U-9383,Breaking Bad,Crime,147,3.0,Standard
U-3943,Stranger Things,Sci-Fi,35,1.2,Basic
U-6544,Friends,Comedy,58,3.9,Basic
U-1880,Money Heist,Crime,49,2.3,Standard
U-7262,Money Heist,Crime,121,1.6,Basic
U-6057,Money Heist,Crime,15,1.3,Basic
U-8169,Breaking Bad,Crime,72,2.1,Premium
U-6583,Inception,Sci-Fi,52,,Basic
U-2453,Game of Thrones,Fantasy,42,4.6,Standard
U-7836,Narcos,Crime,44,2.7,Basic
U-2736,Breaking Bad,Crime,18,3.7,Standard
U-4086,Interstellar,Sci-Fi,123,2.6,Basic
U-5721,Friends,Comedy,84,4.3,Basic
U-2848,Stranger Things,Sci-Fi,91,3.7,Premium
U-6371,Interstellar,Sci-Fi,90,1.8,Basic
U-6295,Game of Thrones,Fantasy,107,2.8,Basic
U-5150,The Matrix,Sci-Fi,90,,Basic
U-1111,The Matrix,Sci-Fi,61,2.9,Standard
U-6298,Narcos,Crime,14,2.3,Basic
U-3470,Interstellar,Sci-Fi,26,3.0,Basic
U-8462,The Matrix,Sci-Fi,161,2.6,Basic
U-2541,Game of Thrones,Fantasy,16,3.0,Basic
U-2341,The Matrix,Sci-Fi,136,1.4,Basic
U-4441,Stranger Things,Sci-Fi,106,1.8,Standard
U-8900,Inception,Sci-Fi,176,2.5,Premium
U-2691,Game of Thrones,Fantasy,123,4.8,Standard
U-9718,Stranger Things,Sci-Fi,77,3.9,Basic
U-4834,Friends,Comedy,10,1.6,Basic
U-8902,Stranger Things,Sci-Fi,152,3.0,Basic
U-7883,Game of Thrones,Fantasy,134,4.2,Standard
U-5411,Interstellar,Sci-Fi,175,,Standard
U-4610,Money Heist,Crime,163,,Basic
U-6876,Friends,Comedy,110,,Standard
U-6204,Stranger Things,Sci-Fi,50,,Basic
U-8031,The Dark Knight,Action,142,,Standard
U-3792,Inception,Sci-Fi,132,4.8,Premium
U-4921,Stranger Things,Sci-Fi,138,,Basic
U-8995,Friends,Comedy,20,2.3,Premium
U-6872,Breaking Bad,Crime,68,3.1,Basic
U-7721,Friends,Comedy,63,2.8,Standard
U-3727,The Dark Knight,Action,174,2.3,Standard
U-9973,The Dark Knight,Action,40,4.9,Premium
U-5182,Friends,Comedy,135,2.7,Basic
U-5050,Interstellar,Sci-Fi,172,1.7,Premium
U-2826,Inception,Sci-Fi,12,4.7,Premium
U-1395,The Dark Knight,Action,82,,Premium
U-1414,Money Heist,Crime,89,2.3,Standard
U-8845,The Dark Knight,Action,11,4.5,Premium
U-5449,Inception,Sci-Fi,152,1.9,Premium
U-3046,Money Heist,Crime,43,4.9,Basic
U-6210,Narcos,Crime,9,4.1,Basic
U-5076,Interstellar,Sci-Fi,91,3.2,Basic
U-9020,Narcos,Crime,113,1.8,Basic
U-9124,The Matrix,Sci-Fi,140,,Basic
U-5623,Breaking Bad,Crime,133,,Standard
U-6413,The Dark Knight,Action,61,1.8,Standard
U-8475,The Matrix,Sci-Fi,62,,Basic
U-9068,Game of Thrones,Fantasy,90,3.4,Premium
U-3273,Game of Thrones,Fantasy,51,3.2,Premium
U-9471,Breaking Bad,Crime,155,4.6,Standard
U-6006,Inception,Sci-Fi,18,,Premium
U-6052,Stranger Things,Sci-Fi,116,3.7,Basic
U-4362,The Dark Knight,Action,6,4.3,Standard
U-2111,Money Heist,Crime,73,,Basic
U-3102,Breaking Bad,Crime,46,2.6,Premium
U-2923,Inception,Sci-Fi,10,1.7,Standard
U-7686,Breaking Bad,Crime,40,2.6,Basic
U-9787,Money Heist,Crime,104,1.8,Premium
U-7552,Stranger Things,Sci-Fi,16,1.3,Basic
U-1946,Money Heist,Crime,112,1.4,Basic
U-5975,Interstellar,Sci-Fi,175,1.4,Standard
U-5881,Money Heist,Crime,173,3.2,Basic
U-6287,Inception,Sci-Fi,131,1.2,Basic
U-2446,Money Heist,Crime,156,3.0,Basic
U-8636,Inception,Sci-Fi,68,4.8,Basic
U-5941,Game of Thrones,Fantasy,35,1.8,Basic
U-2999,The Dark Knight,Action,71,2.5,Basic
U-3083,Game of Thrones,Fantasy,95,,Premium
U-5825,Breaking Bad,Crime,9,2.2,Standard
U-6538,Friends,Comedy,62,2.9,Premium
U-7446,The Dark Knight,Action,132,1.9,Basic
U-8549,Money Heist,Crime,57,5.0,Standard
U-8245,Stranger Things,Sci-Fi,135,1.1,Premium
U-9715,Stranger Things,Sci-Fi,66,4.9,Standard
U-1985,Interstellar,Sci-Fi,173,,Basic
U-2576,Friends,Comedy,99,2.2,Basic
U-5214,Game of Thrones,Fantasy,35,1.0,Standard
U-2420,Friends,Comedy,33,3.7,Premium
U-3602,Stranger Things,Sci-Fi,45,2.6,Standard
U-3067,Stranger Things,Sci-Fi,31,,Basic
U-1144,Stranger Things,Sci-Fi,81,3.2,Standard
U-8068,Money Heist,Crime,134,1.3,Basic
U-5638,Stranger Things,Sci-Fi,138,4.5,Basic
U-3428,Inception,Sci-Fi,22,1.9,Basic
U-2676,Narcos,Crime,160,3.3,Premium
U-9162,Interstellar,Sci-Fi,66,4.7,Premium
U-1736,Interstellar,Sci-Fi,171,,Standard
U-1895,Game of Thrones,Fantasy,54,1.9,Basic
U-1337,Breaking Bad,Crime,65,,Basic
U-5300,Breaking Bad,Crime,95,4.3,Basic
U-2905,The Matrix,Sci-Fi,40,,Premium
U-9760,Money Heist,Crime,11,4.5,Premium
U-2478,Narcos,Crime,77,2.7,Basic
U-1061,The Matrix,Sci-Fi,141,2.9,Premium
U-5868,Inception,Sci-Fi,15,3.2,Premium
U-5163,Inception,Sci-Fi,142,3.2,Premium
U-7550,Interstellar,Sci-Fi,164,2.2,Basic
U-9010,The Matrix,Sci-Fi,174,1.1,Standard
U-7897,Inception,Sci-Fi,67,3.0,Standard
U-8324,Interstellar,Sci-Fi,167,1.9,Premium
U-1124,Inception,Sci-Fi,88,1.4,Basic
U-9801,Breaking Bad,Crime,79,2.1,Standard
U-7513,Friends,Comedy,116,4.2,Premium
U-9028,Stranger Things,Sci-Fi,146,3.1,Standard
U-2709,Interstellar,Sci-Fi,120,1.4,Standard
U-7382,The Dark Knight,Action,76,1.1,Basic
U-9468,Inception,Sci-Fi,34,1.3,Standard
U-2674,Friends,Comedy,27,4.2,Basic
U-1507,Money Heist,Crime,177,4.9,Premium
U-2540,Inception,Sci-Fi,40,1.9,Premium
U-5092,Interstellar,Sci-Fi,68,3.9,Basic
U-8011,Interstellar,Sci-Fi,25,,Basic
U-6487,The Matrix,Sci-Fi,76,2.1,Premium
U-1547,Money Heist,Crime,22,4.4,Standard
U-6746,Game of Thrones,Fantasy,133,4.7,Standard
U-5188,Inception,Sci-Fi,138,2.6,Basic
U-3619,Money Heist,Crime,44,,Standard
U-6164,Narcos,Crime,161,3.0,Standard
U-7594,Game of Thrones,Fantasy,129,1.2,Basic
U-4984,The Dark Knight,Action,58,1.6,Premium
U-5680,Stranger Things,Sci-Fi,51,3.0,Basic
U-3033,Stranger Things,Sci-Fi,109,4.3,Basic
U-8686,Money Heist,Crime,149,2.0,Basic
U-6785,Stranger Things,Sci-Fi,72,1.3,Basic
U-5774,The Matrix,Sci-Fi,142,4.8,Standard
U-5459,Breaking Bad,Crime,171,1.3,Basic
U-8728,Stranger Things,Sci-Fi,11,3.0,Premium
U-6974,Game of Thrones,Fantasy,164,3.8,Standard
U-2831,Narcos,Crime,111,2.1,Standard
U-5361,Interstellar,Sci-Fi,81,2.9,Standard
U-5493,Money Heist,Crime,112,4.5,Standard
U-8189,Game of Thrones,Fantasy,143,1.4,Premium
U-3944,Interstellar,Sci-Fi,161,4.5,Standard
U-4546,Breaking Bad,Crime,52,,Basic
U-7794,Interstellar,Sci-Fi,103,3.6,Premium
U-6586,The Matrix,Sci-Fi,110,4.4,Standard
U-8625,Money Heist,Crime,41,4.6,Basic
U-3333,Interstellar,Sci-Fi,108,4.1,Standard
U-5030,Money Heist,Crime,180,3.9,Basic
U-5780,The Dark Knight,Action,112,4.9,Basic
U-5199,Breaking Bad,Crime,16,,Basic
U-9732,Game of Thrones,Fantasy,5,1.2,Basic
U-9146,Stranger Things,Sci-Fi,5,1.5,Premium
U-8469,The Dark Knight,Action,120,2.3,Basic
U-9867,Inception,Sci-Fi,89,,Basic
U-3677,Money Heist,Crime,162,1.7,Standard
U-6265,Narcos,Crime,91,1.5,Basic
U-7455,Game of Thrones,Fantasy,77,3.2,Standard
U-2225,Money Heist,Crime,156,4.9,Basic
U-8650,Money Heist,Crime,32,,Premium
U-9373,Interstellar,Sci-Fi,171,1.3,Basic
U-6568,Friends,Comedy,120,1.1,Standard
U-6046,Narcos,Crime,15,1.5,Standard
U-7434,Friends,Comedy,152,4.9,Standard
U-6339,Interstellar,Sci-Fi,72,2.4,Standard
U-7673,The Matrix,Sci-Fi,154,3.2,Basic
U-7958,Stranger Things,Sci-Fi,32,4.0,Standard
U-1231,Interstellar,Sci-Fi,118,4.0,Basic
U-9795,The Dark Knight,Action,8,1.4,Premium
U-6170,Interstellar,Sci-Fi,143,1.1,Premium
U-7891,The Matrix,Sci-Fi,7,2.6,Basic
U-5110,The Matrix,Sci-Fi,61,3.3,Basic
U-3614,Breaking Bad,Crime,109,2.4,Premium
U-6173,Narcos,Crime,61,,Basic
U-4847,Stranger Things,Sci-Fi,178,3.4,Premium
U-6282,Game of Thrones,Fantasy,46,,Standard
U-5862,Money Heist,Crime,153,,Standard
U-1294,The Dark Knight,Action,118,,Basic
U-1952,Inception,Sci-Fi,160,,Standard
U-6488,Narcos,Crime,114,3.6,Standard
U-8610,Money Heist,Crime,78,4.4,Standard
U-4220,Stranger Things,Sci-Fi,66,4.6,Basic
U-5607,Interstellar,Sci-Fi,39,2.6,Basic
U-9682,Stranger Things,Sci-Fi,129,4.9,Basic
U-1438,Inception,Sci-Fi,151,3.9,Basic
U-5364,The Matrix,Sci-Fi,6,,Premium
U-6926,The Dark Knight,Action,61,4.6,Premium
U-9101,Interstellar,Sci-Fi,40,2.3,Standard
U-6228,Interstellar,Sci-Fi,32,3.1,Basic
U-2611,The Matrix,Sci-Fi,102,3.8,Premium
U-1511,Narcos,Crime,25,3.8,Standard
U-4850,The Matrix,Sci-Fi,134,2.6,Basic
U-9242,Stranger Things,Sci-Fi,51,1.9,Basic
U-6395,The Dark Knight,Action,82,2.8,Premium
U-6607,Stranger Things,Sci-Fi,84,3.9,Basic
U-1973,Inception,Sci-Fi,161,1.1,Basic
U-4616,Inception,Sci-Fi,116,3.8,Basic
U-7993,Friends,Comedy,166,3.2,Basic
U-5798,Breaking Bad,Crime,68,4.9,Basic
U-3618,Interstellar,Sci-Fi,166,1.5,Basic
U-4472,Friends,Comedy,179,2.5,Basic
U-1010,Game of Thrones,Fantasy,77,3.5,Premium
U-3889,Narcos,Crime,110,2.8,Basic
U-7546,Inception,Sci-Fi,147,2.2,Standard
U-4688,Friends,Comedy,155,1.3,Basic
U-8397,Inception,Sci-Fi,67,4.9,Basic
U-6933,Stranger Things,Sci-Fi,38,4.9,Basic
U-1007,The Matrix,Sci-Fi,50,4.5,Premium
U-4697,Breaking Bad,Crime,157,3.6,Basic
U-1126,Breaking Bad,Crime,21,2.7,Basic
U-6849,Friends,Comedy,43,2.9,Standard
U-7890,Inception,Sci-Fi,43,3.1,Standard
U-6813,Stranger Things,Sci-Fi,69,,Standard
U-8640,Narcos,Crime,139,,Standard
U-3512,Money Heist,Crime,114,1.2,Basic
U-7817,The Dark Knight,Action,14,1.0,Basic
U-4084,Breaking Bad,Crime,29,1.4,Basic
U-7551,Breaking Bad,Crime,20,,Standard
U-7999,Stranger Things,Sci-Fi,160,3.0,Basic
U-3038,The Dark Knight,Action,133,2.0,Premium
U-1942,Breaking Bad,Crime,16,1.6,Basic
U-4399,The Dark Knight,Action,109,2.4,Standard
U-2777,The Dark Knight,Action,178,1.8,Premium
U-5826,Narcos,Crime,41,4.4,Basic
U-7917,Narcos,Crime,171,,Basic
U-9036,Friends,Comedy,69,4.7,Basic
U-1260,The Matrix,Sci-Fi,153,2.4,Basic
U-5694,The Dark Knight,Action,128,1.7,Standard
U-1349,The Dark Knight,Action,160,2.9,Basic
U-4847,Money Heist,Crime,24,2.2,Premium
U-7890,The Dark Knight,Action,19,3.2,Basic
U-2584,Interstellar,Sci-Fi,153,1.6,Basic
U-5697,The Dark Knight,Action,86,1.9,Standard
U-8205,Money Heist,Crime,81,2.9,Basic
U-2541,Money Heist,Crime,133,3.3,Basic
U-2517,Breaking Bad,Crime,72,2.3,Basic
U-7004,Inception,Sci-Fi,12,3.7,Standard
U-1321,Game of Thrones,Fantasy,10,3.5,Basic
U-2707,Stranger Things,Sci-Fi,121,,Standard
U-4995,Inception,Sci-Fi,14,3.1,Premium
U-7841,The Dark Knight,Action,27,3.1,Basic
U-4106,Breaking Bad,Crime,9,1.6,Basic
U-3811,Game of Thrones,Fantasy,53,3.5,Basic
U-2312,Money Heist,Crime,142,2.2,Basic
U-4506,Breaking Bad,Crime,100,3.9,Premium
U-6713,Narcos,Crime,178,4.4,Basic
U-9374,Friends,Comedy,6,1.1,Standard
U-6601,Money Heist,Crime,10,3.4,Basic
U-1243,Interstellar,Sci-Fi,53,3.1,Basic
U-9274,Inception,Sci-Fi,66,4.0,Basic
U-7791,Inception,Sci-Fi,156,,Basic
U-4925,Game of Thrones,Fantasy,132,2.3,Basic
U-6221,Stranger Things,Sci-Fi,42,2.8,Basic
U-1285,Money Heist,Crime,162,5.0,Premium
U-4599,Interstellar,Sci-Fi,78,4.0,Standard
U-8295,Inception,Sci-Fi,161,3.0,Basic
U-2890,Inception,Sci-Fi,74,3.5,Basic
U-8489,The Matrix,Sci-Fi,124,,Basic
U-6210,Interstellar,Sci-Fi,32,5.0,Standard
U-9492,Inception,Sci-Fi,48,2.9,Premium
U-2777,Inception,Sci-Fi,61,3.0,Basic
U-8434,Breaking Bad,Crime,57,2.4,Basic
U-3143,Inception,Sci-Fi,152,,Basic
U-8747,The Matrix,Sci-Fi,49,,Basic
U-9895,Stranger Things,Sci-Fi,51,4.5,Basic
U-2639,Game of Thrones,Fantasy,123,1.2,Basic
U-2612,Friends,Comedy,110,,Standard
U-4802,Game of Thrones,Fantasy,125,1.6,Basic
U-5298,Interstellar,Sci-Fi,21,,Basic
U-1433,Inception,Sci-Fi,101,1.5,Premium
U-1175,Inception,Sci-Fi,158,2.2,Premium
U-4589,Game of Thrones,Fantasy,177,4.9,Basic
U-1667,Friends,Comedy,29,4.9,Premium
U-9799,Money Heist,Crime,102,4.0,Standard
U-8437,Narcos,Crime,32,3.0,Standard
U-5197,Inception,Sci-Fi,141,,Standard
U-3452,Friends,Comedy,110,4.0,Standard
U-5240,Stranger Things,Sci-Fi,130,1.8,Basic
U-5029,Friends,Comedy,14,3.4,Standard
U-4059,Breaking Bad,Crime,178,2.7,Premium
U-7613,The Matrix,Sci-Fi,162,2.9,Basic
U-6178,Inception,Sci-Fi,28,4.2,Premium
U-1465,Game of Thrones,Fantasy,77,4.9,Premium
U-6436,Interstellar,Sci-Fi,155,3.4,Standard
U-9598,Narcos,Crime,174,2.2,Premium
U-1168,Interstellar,Sci-Fi,50,1.4,Basic
U-2524,Friends,Comedy,21,,Premium
U-2313,Inception,Sci-Fi,122,3.2,Basic
U-5143,Stranger Things,Sci-Fi,158,2.5,Standard
U-4421,Breaking Bad,Crime,16,2.7,Standard
U-4493,Narcos,Crime,130,,Standard
U-3873,Interstellar,Sci-Fi,34,2.1,Basic
