OrderID,CustomerID,City,OrderDate,Category,Quantity,UnitPrice
ORD-65935,CUST-949,Chennai,2023-04-28,Home & Kitchen,1.0,205.23
ORD-43757,CUST-677,Delhi,2023-10-22,Clothing,0.0,119.0
ORD-99900,CUST-742,Bangalore,2023-09-20,Books,9.0,300.32
ORD-84220,CUST-745,Delhi,2023-06-25,Clothing,2.0,338.33
ORD-70051,CUST-299,Mumbai,Data Not Found,Home & Kitchen,0.0,81.71
ORD-98672,CUST-896,Bangalore,Data Not Found,Clothing,,172.83
ORD-26271,CUST-446,Pune,2023-11-08,Books,6.0,463.9
ORD-54526,CUST-272,Mumbai,2023-05-22,Home & Kitchen,-2.0,261.02
ORD-89687,CUST-575,Chennai,2023-05-06,Electronics,7.0,391.05
ORD-45304,CUST-458,Bangalore,2023-11-09,Clothing,1.0,485.83
ORD-79481,CUST-199,Chennai,2023-06-04,Home & Kitchen,8.0,100.09
ORD-5049,CUST-918,Delhi,2023-04-30,Clothing,4.0,376.85
ORD-89009,CUST-780,Chennai,Data Not Found,Books,4.0,475.91
ORD-24198,CUST-844,Delhi,2023-12-25,Clothing,-1.0,342.87
ORD-60180,CUST-722,Bangalore,Data Not Found,Sports,9.0,321.89
ORD-36589,CUST-384,Chennai,2023-12-06,Books,3.0,308.0
ORD-54746,CUST-763,Pune,2023-12-04,Clothing,,198.32
ORD-1468,CUST-116,Delhi,2023-09-01,Home & Kitchen,-1.0,128.98
ORD-49805,CUST-208,Bangalore,2023-07-30,Sports,9.0,74.05
ORD-98492,CUST-933,Bangalore,2023-12-29,Clothing,8.0,115.42
ORD-52050,CUST-747,Chennai,2023-06-10,Electronics,7.0,440.23
ORD-55964,CUST-978,Pune,2023-10-15,Sports,2.0,480.38
ORD-35274,CUST-430,Chennai,2023-11-03,Electronics,-2.0,190.69
ORD-39287,CUST-749,Bangalore,2023-07-30,Electronics,2.0,466.9
ORD-53285,CUST-402,Mumbai,2023-09-28,Clothing,2.0,208.2
ORD-50698,CUST-164,Mumbai,2023-10-25,Electronics,7.0,314.14
ORD-24985,CUST-910,Bangalore,2023-03-29,Sports,0.0,26.45
ORD-32409,CUST-466,Bangalore,2023-07-14,Clothing,4.0,457.78
ORD-52661,CUST-218,Chennai,2023-04-05,Electronics,0.0,483.05
ORD-88140,CUST-739,Pune,2023-06-19,Books,0.0,369.51
ORD-1962,CUST-964,Pune,Data Not Found,Clothing,-2.0,182.62
ORD-49733,CUST-911,Pune,2023-05-12,Clothing,9.0,98.83
ORD-68211,CUST-293,Pune,2023-12-07,Electronics,-1.0,137.05
ORD-68194,CUST-393,Mumbai,2023-05-29,Home & Kitchen,9.0,134.35
ORD-25646,CUST-456,Pune,2023-02-16,Sports,10.0,383.44
ORD-47103,CUST-779,Delhi,2023-08-29,Books,,229.34
ORD-91424,CUST-242,Delhi,2023-08-06,Sports,6.0,458.35
ORD-7775,CUST-494,Chennai,2023-05-18,Clothing,0.0,341.18
ORD-91274,CUST-647,Delhi,2023-10-04,Clothing,0.0,11.37
ORD-42109,CUST-679,Bangalore,11/03/2023,Clothing,5.0,306.54
ORD-98957,CUST-634,Chennai,2023-09-03,Clothing,10.0,231.68
ORD-96530,CUST-579,Pune,Data Not Found,Books,-2.0,145.25
ORD-55406,CUST-547,Delhi,04/10/2023,Books,3.0,489.11
ORD-27779,CUST-344,Mumbai,2023-04-05,Clothing,7.0,342.97
ORD-1574,CUST-287,Pune,2023-07-21,Electronics,7.0,404.2
ORD-96649,CUST-183,Mumbai,10/02/2023,Sports,10.0,131.81
ORD-83984,CUST-334,Delhi,2023-12-30,Sports,10.0,261.74
ORD-42495,CUST-714,Bangalore,2023-10-08,Books,0.0,24.19
ORD-91460,CUST-283,Chennai,2023-09-10,Electronics,7.0,141.86
ORD-80399,CUST-577,Bangalore,2023-05-07,Sports,-1.0,82.67
ORD-59140,CUST-575,Delhi,2023-04-23,Home & Kitchen,-1.0,15.55
ORD-90834,CUST-272,Chennai,2023-09-17,Home & Kitchen,9.0,24.18
ORD-19880,CUST-585,Chennai,2023-01-25,Clothing,5.0,458.62
ORD-8738,CUST-723,Pune,2023-05-31,Electronics,10.0,106.11
ORD-5965,CUST-558,Pune,2023-08-02,Electronics,10.0,346.57
ORD-30709,CUST-977,Bangalore,2023-01-03,Home & Kitchen,7.0,274.34
ORD-87663,CUST-620,Delhi,2023-07-15,Home & Kitchen,-1.0,135.44
ORD-76696,CUST-766,Chennai,2023-04-17,Sports,1.0,64.64
ORD-66126,CUST-581,Chennai,02/19/2023,Sports,0.0,103.27
ORD-69532,CUST-140,Pune,2023-06-30,Books,1.0,
ORD-23525,CUST-816,Chennai,2023-01-22,Clothing,8.0,311.6
ORD-45215,CUST-463,Mumbai,2023-08-08,Home & Kitchen,8.0,420.37
ORD-89555,CUST-750,Delhi,2023-05-08,Sports,3.0,144.45
ORD-63539,CUST-266,Chennai,2023-01-23,Books,6.0,48.17
ORD-69280,CUST-649,Mumbai,2023-08-22,Electronics,3.0,243.23
ORD-26974,CUST-596,Bangalore,2023-05-10,Electronics,-1.0,402.5
ORD-43919,CUST-460,Delhi,2023-02-01,Home & Kitchen,-1.0,286.0
ORD-94488,CUST-998,Bangalore,2023-05-12,Books,10.0,383.87
ORD-24568,CUST-808,Chennai,2023-12-11,Clothing,0.0,194.03
ORD-6718,CUST-422,Bangalore,2023-05-20,Clothing,1.0,387.89
ORD-92713,CUST-301,Pune,2023-11-30,Electronics,-1.0,12.84
ORD-54188,CUST-976,Pune,2023-10-28,Clothing,1.0,323.55
ORD-11910,CUST-366,Chennai,2023-01-30,Electronics,0.0,356.06
ORD-60978,CUST-531,Pune,2023-12-24,Clothing,4.0,421.19
ORD-58316,CUST-588,Chennai,2023-03-27,Clothing,10.0,478.92
ORD-79330,CUST-490,Bangalore,2023-04-06,Home & Kitchen,9.0,209.64
ORD-25188,CUST-439,Delhi,2023-07-01,Clothing,9.0,444.13
ORD-91397,CUST-225,Chennai,2023-04-30,Clothing,2.0,448.66
ORD-23144,CUST-303,Mumbai,2023-08-20,Books,10.0,451.89
ORD-95373,CUST-629,Chennai,2023-06-18,Home & Kitchen,,16.33
ORD-43113,CUST-666,Pune,2023-01-20,Books,6.0,65.87
ORD-86966,CUST-179,Delhi,2023-03-24,Home & Kitchen,8.0,34.9
ORD-27959,CUST-118,Bangalore,2023-07-04,Clothing,9.0,251.55
ORD-68219,CUST-542,Mumbai,2023-07-29,Books,-1.0,403.2
ORD-1322,CUST-337,Pune,2023-05-28,Sports,1.0,294.04
ORD-29511,CUST-143,Chennai,2023-03-28,Books,9.0,364.55
ORD-86599,CUST-618,Chennai,2023-01-22,Electronics,8.0,127.6
ORD-75111,CUST-373,Delhi,2023-03-22,Electronics,7.0,256.77
ORD-97743,CUST-328,Mumbai,2023-03-18,Sports,2.0,442.87
ORD-67632,CUST-613,Chennai,2023-02-16,Home & Kitchen,9.0,382.85
ORD-1927,CUST-822,Pune,2023-06-25,Electronics,7.0,134.43
ORD-71733,CUST-518,Bangalore,2023-08-02,Home & Kitchen,5.0,316.52
ORD-19347,CUST-182,Delhi,2023-09-09,Electronics,9.0,13.6
ORD-36028,CUST-846,Bangalore,2023-03-06,Books,,424.79
ORD-60455,CUST-873,Delhi,2023-03-19,Home & Kitchen,7.0,125.26
ORD-86536,CUST-869,Pune,2023-07-08,Electronics,4.0,212.65
ORD-50773,CUST-680,Mumbai,2023-02-22,Clothing,8.0,14.17
ORD-62560,CUST-519,Mumbai,2023-09-15,Books,9.0,444.93
ORD-99602,CUST-580,Bangalore,2023-02-11,Electronics,6.0,211.67
ORD-45795,CUST-839,Delhi,2023-07-27,Clothing,-1.0,276.28
ORD-55937,CUST-408,Chennai,2023-04-26,Home & Kitchen,-1.0,351.18
ORD-8551,CUST-934,Mumbai,2023-05-30,Home & Kitchen,5.0,35.67
ORD-90581,CUST-922,Bangalore,2023-02-03,Electronics,8.0,297.69
ORD-66059,CUST-151,Mumbai,2023-04-04,Books,7.0,248.14
ORD-1602,CUST-260,Mumbai,2023-11-02,Clothing,10.0,263.53
ORD-53949,CUST-768,Bangalore,2023-04-25,Clothing,9.0,339.52
ORD-19461,CUST-303,Chennai,2023-12-24,Home & Kitchen,9.0,225.89
ORD-51716,CUST-865,Chennai,2023-08-17,Sports,8.0,212.93
ORD-76524,CUST-834,Chennai,2023-08-19,Home & Kitchen,9.0,303.79
ORD-16936,CUST-978,Mumbai,2023-01-01,Books,5.0,212.37
ORD-74668,CUST-624,Chennai,2023-12-14,Home & Kitchen,0.0,152.65
ORD-27507,CUST-785,Pune,2023-02-01,Clothing,8.0,206.37
ORD-4892,CUST-167,Chennai,2023-07-15,Home & Kitchen,0.0,228.12
ORD-39623,CUST-465,Bangalore,2023-11-02,Books,3.0,39.23
ORD-40340,CUST-518,Mumbai,2023-02-03,Home & Kitchen,6.0,153.84
ORD-79526,CUST-931,Bangalore,2023-02-26,Home & Kitchen,9.0,171.1
ORD-92293,CUST-168,Bangalore,2023-12-20,Clothing,6.0,436.06
ORD-12052,CUST-836,Mumbai,2023-07-06,Books,10.0,433.72
ORD-88545,CUST-831,Chennai,2023-06-17,Home & Kitchen,-2.0,144.81
ORD-24711,CUST-320,Mumbai,2023-08-29,Electronics,9.0,350.54
ORD-79755,CUST-195,Delhi,11/13/2023,Home & Kitchen,-1.0,386.07
ORD-88487,CUST-975,Chennai,2023-01-29,Electronics,1.0,430.96
ORD-14830,CUST-642,Pune,2023-02-24,Clothing,9.0,279.83
ORD-5515,CUST-456,Bangalore,2023-03-21,Sports,10.0,305.63
ORD-80458,CUST-398,Mumbai,2023-11-06,Clothing,-2.0,375.69
ORD-86872,CUST-464,Pune,2023-03-26,Books,9.0,366.65
ORD-36012,CUST-966,Mumbai,2023-03-04,Electronics,4.0,58.9
ORD-90192,CUST-329,Pune,2023-03-13,Electronics,4.0,191.17
ORD-83274,CUST-266,Pune,2023-01-24,Sports,6.0,341.08
ORD-9590,CUST-572,Mumbai,2023-04-23,Home & Kitchen,0.0,132.2
ORD-3725,CUST-666,Bangalore,2023-05-24,Electronics,9.0,467.79
ORD-47720,CUST-395,Pune,2023-02-04,Sports,5.0,247.89
ORD-94487,CUST-952,Bangalore,2023-06-19,Clothing,9.0,477.22
ORD-55882,CUST-702,Delhi,2023-02-04,Home & Kitchen,-2.0,272.53
ORD-50535,CUST-406,Delhi,2023-03-24,Electronics,3.0,178.08
ORD-2875,CUST-133,Mumbai,2023-08-16,Books,5.0,362.83
ORD-7737,CUST-766,Mumbai,2023-11-06,Clothing,1.0,345.39
ORD-45113,CUST-967,Pune,2023-10-27,Clothing,3.0,369.91
ORD-38782,CUST-155,Mumbai,2023-08-19,Books,1.0,
ORD-64589,CUST-503,Pune,2023-11-21,Clothing,0.0,19.12
ORD-81641,CUST-371,Bangalore,09/20/2023,Clothing,0.0,181.81
ORD-85616,CUST-421,Pune,2023-06-21,Sports,,232.52
ORD-54658,CUST-392,Delhi,2023-01-01,Clothing,-1.0,236.03
ORD-21543,CUST-593,Delhi,2023-05-16,Books,8.0,209.1
ORD-91275,CUST-999,Bangalore,2023-01-08,Clothing,-1.0,310.21
ORD-81887,CUST-307,Delhi,2023-03-25,Books,1.0,140.37
ORD-45185,CUST-825,Mumbai,2023-07-13,Books,0.0,293.32
ORD-2324,CUST-902,Bangalore,2023-07-01,Sports,-1.0,235.53
ORD-20801,CUST-138,Mumbai,2023-11-01,Clothing,5.0,387.25
ORD-72286,CUST-587,Pune,2023-07-22,Clothing,8.0,43.39
ORD-56915,CUST-935,Delhi,2023-08-22,Electronics,4.0,280.95
ORD-36882,CUST-487,Mumbai,2023-07-14,Home & Kitchen,7.0,86.89
ORD-56961,CUST-675,Mumbai,2023-08-05,Books,10.0,
ORD-51473,CUST-414,Mumbai,2023-12-29,Sports,2.0,58.6
ORD-48739,CUST-190,Chennai,2023-11-25,Sports,4.0,80.33
ORD-20206,CUST-371,Mumbai,2023-06-01,Clothing,5.0,480.34
ORD-10853,CUST-436,Bangalore,2023-12-30,Books,6.0,464.19
ORD-66450,CUST-302,Delhi,09/05/2023,Home & Kitchen,10.0,422.93
ORD-85305,CUST-259,Chennai,2023-12-13,Books,5.0,410.87
ORD-63629,CUST-336,Bangalore,2023-10-16,Sports,1.0,498.88
ORD-65650,CUST-185,Mumbai,2023-06-25,Sports,3.0,284.72
ORD-35440,CUST-419,Delhi,2023-12-29,Clothing,9.0,246.01
ORD-18631,CUST-973,Bangalore,2023-11-12,Sports,10.0,126.74
ORD-15182,CUST-213,Bangalore,2023-02-20,Sports,8.0,307.17
ORD-54330,CUST-825,Mumbai,2023-02-02,Books,7.0,446.79
ORD-23679,CUST-114,Bangalore,2023-11-14,Home & Kitchen,5.0,326.97
ORD-92612,CUST-684,Pune,2023-08-14,Books,,311.63
ORD-34742,CUST-394,Bangalore,2023-03-26,Books,9.0,410.52
ORD-42107,CUST-479,Bangalore,Data Not Found,Clothing,0.0,248.12
ORD-32628,CUST-901,Pune,2023-09-27,Clothing,-1.0,463.55
ORD-22598,CUST-977,Delhi,05/16/2023,Books,3.0,74.75
ORD-67486,CUST-285,Mumbai,2023-07-07,Home & Kitchen,8.0,386.06
ORD-12877,CUST-375,Bangalore,2023-02-26,Electronics,7.0,474.4
ORD-79872,CUST-176,Delhi,2023-12-17,Clothing,-1.0,300.33
ORD-45675,CUST-174,Pune,2023-07-04,Books,4.0,281.3
ORD-96262,CUST-986,Pune,2023-11-17,Clothing,4.0,223.81
ORD-12548,CUST-491,Pune,2023-06-12,Books,7.0,406.39
ORD-72018,CUST-330,Pune,2023-10-11,Electronics,-1.0,23.67
ORD-65699,CUST-253,Pune,2023-07-02,Sports,6.0,75.23
ORD-32562,CUST-997,Chennai,2023-12-21,Home & Kitchen,-1.0,398.36
ORD-46444,CUST-874,Pune,2023-12-15,Clothing,8.0,234.1
ORD-85763,CUST-105,Chennai,2023-02-16,Clothing,0.0,282.66
ORD-58607,CUST-729,Bangalore,2023-12-06,Books,4.0,361.22
ORD-19980,CUST-477,Bangalore,2023-11-22,Sports,-2.0,39.57
ORD-33546,CUST-316,Mumbai,10/26/2023,Sports,7.0,
ORD-48813,CUST-106,Pune,Data Not Found,Electronics,9.0,418.23
ORD-52309,CUST-686,Pune,2023-12-20,Books,4.0,384.28
ORD-32325,CUST-900,Delhi,2023-10-03,Sports,2.0,444.29
ORD-32674,CUST-758,Bangalore,2023-10-27,Books,6.0,367.96
ORD-3278,CUST-223,Chennai,2023-08-04,Electronics,1.0,65.6
ORD-70677,CUST-818,Pune,2023-12-10,Books,5.0,364.89
ORD-40334,CUST-154,Bangalore,10/16/2023,Books,7.0,354.83
ORD-7626,CUST-209,Chennai,2023-07-18,Sports,1.0,416.9
ORD-47574,CUST-334,Delhi,2023-12-17,Books,-1.0,187.78
ORD-46830,CUST-454,Chennai,2023-04-14,Home & Kitchen,8.0,152.78
ORD-74379,CUST-333,Pune,2023-12-16,Books,8.0,171.8
ORD-81777,CUST-645,Pune,2023-01-17,Clothing,5.0,140.35
ORD-67651,CUST-515,Bangalore,2023-08-28,Books,7.0,428.18
ORD-39062,CUST-281,Delhi,2023-07-22,Electronics,10.0,105.32
ORD-52018,CUST-827,Bangalore,2023-12-12,Clothing,6.0,303.48
ORD-49588,CUST-939,Delhi,2023-06-23,Books,8.0,376.03
ORD-13827,CUST-928,Pune,2023-09-06,Clothing,5.0,334.84
ORD-44610,CUST-640,Delhi,2023-02-14,Sports,10.0,446.89
ORD-31941,CUST-387,Pune,Data Not Found,Sports,2.0,282.28
ORD-93672,CUST-677,Pune,2023-08-26,Home & Kitchen,1.0,98.56
ORD-82150,CUST-225,Delhi,2023-02-01,Electronics,10.0,479.04
ORD-37639,CUST-411,Delhi,2023-01-21,Books,8.0,126.81
ORD-41690,CUST-561,Mumbai,2023-07-07,Electronics,3.0,66.01
ORD-78074,CUST-347,Bangalore,2023-09-03,Electronics,8.0,290.22
ORD-86423,CUST-389,Bangalore,2023-06-14,Home & Kitchen,10.0,496.15
ORD-70983,CUST-795,Chennai,2023-04-10,Books,-1.0,400.09
ORD-61246,CUST-804,Pune,2023-11-22,Home & Kitchen,8.0,70.27
ORD-77469,CUST-325,Bangalore,2023-06-03,Sports,1.0,220.09
ORD-30305,CUST-420,Delhi,04/02/2023,Electronics,8.0,88.93
ORD-20133,CUST-691,Chennai,2023-04-09,Electronics,7.0,279.71
ORD-26769,CUST-529,Chennai,2023-08-04,Books,-2.0,190.58
ORD-60271,CUST-896,Mumbai,2023-06-20,Home & Kitchen,-2.0,90.79
ORD-34750,CUST-158,Chennai,2023-11-06,Books,4.0,196.51
ORD-81014,CUST-216,Bangalore,2023-06-10,Books,9.0,299.81
ORD-46676,CUST-921,Mumbai,2023-10-02,Home & Kitchen,9.0,85.64
ORD-16455,CUST-420,Chennai,2023-08-15,Clothing,5.0,24.5
ORD-57636,CUST-658,Delhi,2023-05-17,Clothing,3.0,32.42
ORD-14864,CUST-909,Chennai,2023-05-11,Electronics,7.0,456.04
ORD-8962,CUST-918,Pune,2023-12-07,Books,-2.0,387.95
ORD-95177,CUST-591,Delhi,2023-10-15,Clothing,1.0,486.42
ORD-78894,CUST-557,Pune,2023-04-06,Electronics,-1.0,129.97
ORD-86645,CUST-428,Delhi,2023-08-03,Electronics,3.0,162.73
ORD-26508,CUST-810,Pune,2023-08-03,Sports,8.0,183.31
ORD-54876,CUST-925,Bangalore,2023-09-21,Clothing,4.0,277.13
ORD-66320,CUST-120,Bangalore,2023-07-28,Clothing,6.0,36.78
ORD-92773,CUST-364,Mumbai,2023-07-29,Home & Kitchen,,174.87
ORD-24873,CUST-916,Bangalore,2023-08-23,Sports,4.0,78.68
ORD-25507,CUST-407,Pune,2023-07-21,Electronics,2.0,186.83
ORD-86324,CUST-558,Bangalore,2023-05-09,Electronics,4.0,55.12
ORD-5828,CUST-223,Pune,2023-07-15,Clothing,2.0,122.47
ORD-14398,CUST-505,Bangalore,2023-11-04,Sports,8.0,478.4
ORD-75101,CUST-720,Bangalore,08/10/2023,Books,-2.0,493.15
ORD-85836,CUST-863,Mumbai,Data Not Found,Books,8.0,444.58
ORD-55217,CUST-722,Bangalore,2023-10-10,Clothing,5.0,108.86
ORD-16905,CUST-323,Pune,2023-10-27,Electronics,4.0,270.48
ORD-53477,CUST-665,Pune,2023-10-07,Books,3.0,79.29
ORD-41189,CUST-542,Mumbai,2023-04-19,Books,9.0,130.06
ORD-10334,CUST-381,Chennai,2023-02-13,Clothing,9.0,154.99
ORD-70478,CUST-839,Chennai,2023-01-16,Books,9.0,324.96
ORD-26105,CUST-431,Bangalore,2023-01-28,Home & Kitchen,-1.0,152.21
ORD-16647,CUST-125,Chennai,2023-05-21,Electronics,8.0,422.42
ORD-31062,CUST-589,Pune,2023-10-08,Electronics,2.0,167.12
ORD-4777,CUST-804,Pune,2023-10-24,Sports,3.0,383.88
ORD-32673,CUST-631,Bangalore,2023-06-19,Sports,3.0,232.62
ORD-17376,CUST-464,Bangalore,2023-08-01,Clothing,5.0,142.69
ORD-9353,CUST-444,Bangalore,2023-02-07,Sports,7.0,351.88
ORD-57723,CUST-477,Chennai,2023-01-13,Clothing,0.0,103.69
ORD-72332,CUST-353,Chennai,2023-12-31,Sports,6.0,71.98
ORD-79733,CUST-666,Pune,03/27/2023,Electronics,6.0,250.1
ORD-86820,CUST-315,Bangalore,2023-08-01,Electronics,0.0,238.39
ORD-80808,CUST-736,Mumbai,2023-08-01,Books,1.0,342.28
ORD-46944,CUST-884,Bangalore,2023-08-24,Sports,3.0,362.47
ORD-74650,CUST-990,Pune,2023-10-05,Home & Kitchen,3.0,212.83
ORD-76900,CUST-681,Bangalore,2023-11-26,Home & Kitchen,6.0,
ORD-19730,CUST-249,Pune,2023-02-24,Clothing,2.0,151.7
ORD-18338,CUST-581,Delhi,2023-05-10,Books,3.0,278.77
ORD-26092,CUST-610,Mumbai,2023-05-31,Home & Kitchen,,375.88
ORD-82805,CUST-658,Delhi,2023-11-27,Clothing,9.0,495.24
ORD-35641,CUST-859,Pune,2023-06-13,Clothing,6.0,371.77
ORD-71105,CUST-911,Mumbai,2023-05-22,Home & Kitchen,4.0,348.2
ORD-59405,CUST-455,Pune,05/16/2023,Home & Kitchen,0.0,259.65
ORD-68758,CUST-901,Chennai,2023-08-10,Clothing,-1.0,336.59
ORD-41577,CUST-592,Delhi,Data Not Found,Books,2.0,304.93
ORD-91938,CUST-411,Mumbai,01/16/2023,Books,0.0,42.77
ORD-34887,CUST-359,Mumbai,2023-12-18,Clothing,6.0,321.98
ORD-37466,CUST-954,Pune,2023-04-03,Electronics,1.0,135.34
ORD-81098,CUST-942,Delhi,2023-11-30,Home & Kitchen,10.0,137.49
ORD-87178,CUST-450,Bangalore,2023-03-30,Home & Kitchen,4.0,178.44
ORD-18961,CUST-223,Bangalore,2023-09-11,Books,8.0,28.45
ORD-72425,CUST-424,Delhi,2023-01-30,Books,3.0,107.42
ORD-11853,CUST-304,Pune,2023-05-19,Home & Kitchen,2.0,70.0
ORD-63136,CUST-219,Bangalore,2023-11-17,Clothing,4.0,87.49
ORD-32886,CUST-738,Mumbai,2023-06-22,Sports,2.0,191.5
ORD-37165,CUST-567,Pune,2023-05-19,Sports,9.0,72.96
ORD-92734,CUST-790,Bangalore,2023-01-11,Books,6.0,331.96
ORD-36653,CUST-839,Delhi,2023-10-27,Sports,7.0,280.87
ORD-98724,CUST-994,Chennai,2023-12-17,Sports,2.0,289.57
ORD-18325,CUST-454,Chennai,2023-12-16,Home & Kitchen,9.0,169.2
ORD-31557,CUST-247,Chennai,2023-02-05,Books,,111.33
ORD-47642,CUST-521,Delhi,2023-07-25,Sports,8.0,266.6
ORD-46574,CUST-335,Pune,2023-04-05,Books,-1.0,146.77
ORD-57786,CUST-129,Pune,2023-08-08,Clothing,5.0,
ORD-8054,CUST-951,Pune,2023-11-26,Home & Kitchen,5.0,176.79
ORD-23387,CUST-892,Bangalore,05/09/2023,Sports,,406.26
ORD-27453,CUST-452,Chennai,2023-04-12,Electronics,-1.0,192.25
ORD-64783,CUST-600,Pune,2023-08-16,Electronics,10.0,130.57
ORD-30539,CUST-446,Chennai,2023-01-12,Sports,2.0,495.32
ORD-16713,CUST-210,Chennai,2023-12-10,Home & Kitchen,7.0,488.17
ORD-2993,CUST-570,Bangalore,2023-04-15,Clothing,3.0,13.54
ORD-64648,CUST-609,Chennai,2023-01-11,Electronics,3.0,317.3
ORD-64108,CUST-359,Delhi,2023-01-17,Home & Kitchen,6.0,344.16
ORD-22643,CUST-613,Pune,2023-03-21,Clothing,0.0,442.03
ORD-21802,CUST-364,Chennai,2023-10-19,Sports,1.0,195.05
ORD-1402,CUST-945,Mumbai,2023-01-29,Clothing,-2.0,431.44
ORD-39251,CUST-927,Chennai,2023-10-21,Electronics,5.0,48.12
ORD-62638,CUST-240,Delhi,2023-04-24,Clothing,9.0,203.38
ORD-71536,CUST-816,Bangalore,2023-11-21,Sports,4.0,426.6
ORD-5593,CUST-435,Delhi,Data Not Found,Clothing,5.0,459.62
ORD-16706,CUST-365,Chennai,2023-12-10,Home & Kitchen,6.0,461.1
ORD-6610,CUST-713,Delhi,2023-03-09,Electronics,-2.0,467.96
ORD-93905,CUST-725,Bangalore,2023-12-09,Sports,5.0,194.47
ORD-33066,CUST-634,Mumbai,2023-03-18,Books,-2.0,52.48
ORD-88308,CUST-154,Pune,2023-03-11,Home & Kitchen,-1.0,481.01
ORD-61311,CUST-851,Chennai,2023-11-16,Sports,2.0,77.85
ORD-28567,CUST-724,Bangalore,2023-07-21,Clothing,5.0,209.76
ORD-18529,CUST-887,Mumbai,Data Not Found,Home & Kitchen,7.0,28.05
ORD-81167,CUST-117,Pune,2023-06-04,Books,-1.0,420.28
ORD-97480,CUST-797,Pune,2023-12-05,Clothing,9.0,83.77
ORD-8365,CUST-393,Bangalore,2023-06-17,Books,7.0,188.06
ORD-42572,CUST-429,Mumbai,2023-05-19,Clothing,4.0,354.32
ORD-29248,CUST-699,Chennai,2023-08-18,Electronics,8.0,155.03
ORD-94664,CUST-982,Mumbai,2023-10-17,Home & Kitchen,5.0,158.03
ORD-20942,CUST-291,Bangalore,2023-04-09,Home & Kitchen,10.0,70.12
ORD-64798,CUST-903,Bangalore,2023-09-05,Electronics,10.0,497.52
ORD-44153,CUST-393,Chennai,2023-03-28,Clothing,,287.92
ORD-90537,CUST-944,Delhi,2023-09-03,Sports,8.0,84.86
ORD-73524,CUST-290,Mumbai,2023-08-17,Electronics,0.0,377.19
ORD-95190,CUST-827,Chennai,2023-08-27,Home & Kitchen,3.0,293.79
ORD-26337,CUST-689,Mumbai,2023-01-21,Clothing,8.0,421.9
ORD-14050,CUST-163,Bangalore,2023-06-06,Home & Kitchen,-1.0,332.04
ORD-18476,CUST-467,Mumbai,2023-12-17,Sports,-1.0,23.26
ORD-27497,CUST-577,Chennai,2023-06-12,Home & Kitchen,1.0,319.39
ORD-92944,CUST-875,Delhi,2023-07-04,Electronics,9.0,135.21
ORD-78676,CUST-785,Delhi,2023-09-05,Books,1.0,255.57
ORD-45782,CUST-157,Chennai,2023-12-08,Sports,5.0,69.26
ORD-21578,CUST-437,Mumbai,2023-02-20,Sports,3.0,110.06
ORD-45864,CUST-200,Delhi,2023-07-30,Electronics,5.0,416.05
ORD-14373,CUST-425,Chennai,2023-12-29,Clothing,9.0,49.67
ORD-94578,CUST-527,Delhi,2023-09-30,Home & Kitchen,9.0,295.83
ORD-90087,CUST-453,Delhi,2023-12-21,Clothing,-2.0,115.5
ORD-12906,CUST-138,Pune,2023-09-17,Home & Kitchen,3.0,51.1
ORD-32736,CUST-937,Chennai,2023-05-23,Electronics,2.0,453.51
ORD-14093,CUST-679,Chennai,2023-08-08,Sports,4.0,310.31
ORD-77137,CUST-884,Delhi,2023-02-07,Clothing,-2.0,402.38
ORD-24841,CUST-977,Bangalore,11/06/2023,Sports,6.0,282.75
ORD-28930,CUST-762,Delhi,2023-09-05,Sports,6.0,40.85
ORD-42057,CUST-342,Mumbai,2023-09-17,Clothing,1.0,259.82
ORD-86707,CUST-817,Mumbai,2023-04-21,Clothing,,134.22
ORD-77007,CUST-733,Mumbai,2023-01-05,Clothing,7.0,452.95
ORD-71383,CUST-314,Delhi,2023-10-19,Home & Kitchen,9.0,137.18
ORD-51202,CUST-635,Delhi,Data Not Found,Electronics,5.0,310.09
ORD-33001,CUST-768,Delhi,2023-02-12,Electronics,0.0,175.32
ORD-97539,CUST-753,Mumbai,2023-06-11,Sports,3.0,166.48
ORD-2979,CUST-196,Pune,2023-08-25,Electronics,3.0,426.78
ORD-45016,CUST-461,Chennai,2023-07-06,Sports,1.0,421.8
ORD-27278,CUST-504,Chennai,2023-06-16,Books,,261.05
ORD-87760,CUST-989,Pune,2023-01-06,Books,8.0,455.56
ORD-74265,CUST-251,Mumbai,2023-01-20,Books,10.0,308.06
ORD-92324,CUST-415,Delhi,2023-10-03,Home & Kitchen,-2.0,135.41
ORD-23708,CUST-701,Mumbai,2023-09-16,Sports,-2.0,347.65
ORD-21538,CUST-263,Pune,2023-06-05,Home & Kitchen,3.0,313.97
ORD-4437,CUST-699,Chennai,2023-10-08,Home & Kitchen,7.0,304.0
ORD-60990,CUST-130,Bangalore,2023-07-17,Clothing,3.0,172.81
ORD-57074,CUST-760,Bangalore,2023-12-30,Books,6.0,269.98
ORD-90458,CUST-196,Pune,2023-12-05,Home & Kitchen,1.0,131.48
ORD-21079,CUST-777,Pune,2023-07-13,Home & Kitchen,-1.0,241.88
ORD-53955,CUST-546,Delhi,2023-07-29,Clothing,8.0,98.33
ORD-67204,CUST-881,Bangalore,2023-07-13,Sports,3.0,380.21
ORD-52972,CUST-435,Chennai,2023-11-03,Sports,5.0,390.75
